sigma_w,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.425,0.06801499999999999,1518.4494009513915,1718.1939740906653,0.8841257873058745,1.369708176984025,1.426510171456474,1.5512454797756126,0.30541697203774754,0.000265625,0.39540625000000007,1.3133636828197792,1.9099960847561597,1.455387259192907,1716.3624970253584,1797.597538772765,1357.1313847687375,0.48279508494608775,0.3445435679941477,0.7242673557456035,0.9957429268430363,3157.0400641272013,0.02699351357270852,103.87739870470492,49.86229465544431,0.060477305015358175,0.08853326237199219,0.06262274895460378,0.07099533015007507,0.01024816201789939,0.002693262354352988,0.04043212628513989,0.06522663876484217,0.09416302611935322,0.05622537863577966,104.94153089682311,116.15900642435565,63.961353489280945,0.019274031724374346,0.04092177845989908,0.03883647332632668,0.00048399278614782374,854.148587041176
0.45,0.0669075,1522.654295789051,1710.309616031968,0.890943858960393,1.3377590970679523,1.3697559977091163,1.5039970459410335,0.32580416203463325,0.000125,0.38796875,1.277314004382633,1.845090462705686,1.4456401762547761,1713.3368130386534,1804.214173472364,1351.7604739247327,0.4889529507866112,0.3891704857769597,0.7318440269061542,0.9959026362880528,3353.0682001771347,0.0310752947492055,124.96217071426992,57.009708767351896,0.07500119819188703,0.11027078334278372,0.0744790744988775,0.08360581571976863,0.0128126440435214,0.001162567202358642,0.0420840746118707,0.07541621531853969,0.10919534886572159,0.057773820569151355,131.7214600098212,149.07979207854237,75.89943329805628,0.018331582304331562,0.050347090757027195,0.04666355850812071,0.00026280276009622627,1091.9615662095237
0.375,0.07203249999999999,1523.6017123531024,1725.003281607663,0.8835817555363552,1.4052597395698814,1.4718012343359144,1.5920604623905013,0.26927425338090044,0.00020312500000000002,0.3890625,1.3441915762762056,1.9660547068061252,1.4632652362781762,1723.753228064769,1794.8005352223072,1376.173133694619,0.508279154394115,0.2957389706910796,0.7320584314734601,0.9946074833542602,4044.6019826967013,0.02546706586456318,90.07084305034707,47.81717909475025,0.0521911624605506,0.07487605310707374,0.05878619579927504,0.05989713400386036,0.010838595361714607,0.0023917481021995183,0.037457006604238945,0.05395412742659232,0.08268094868092196,0.04685563276565433,98.71153414304689,109.41235667667775,55.687218350333644,0.02561862985402958,0.03301991716371785,0.0370858178155216,0.0005978212232589579,1081.3512970474
0.425,0.0683875,1509.074585792204,1719.4477393899056,0.8779014389115634,1.3649089979525844,1.4339406603325457,1.5566369448107258,0.30227597734141176,0.000328125,0.389265625,1.3197788423225052,1.913693024167227,1.4513147518877867,1718.1828859892557,1798.8372414320183,1351.8513829640222,0.5242250965677085,0.33837105130491874,0.7227387337465688,0.995442099668467,3251.2437873483736,0.024842551071699522,101.04219839562002,45.421873796777334,0.05794011195874653,0.08382376541052776,0.06129777375903694,0.06603638179616778,0.010172294934952723,0.0029629466303622482,0.03704552401585615,0.06369375789410005,0.08554369211229311,0.0556320484292751,102.66538853785626,116.5970421785158,62.11273178399916,0.018512197868278735,0.037384440668620664,0.03274079156658347,0.0004451740686476505,677.5572922906538
0.35,0.0764775,1496.6951558851258,1725.6440494049777,0.8676995781790471,1.41442476842205,1.5158124399025217,1.6315834275260577,0.25255724961634707,0.000265625,0.38995312499999996,1.374240655242928,2.020536952902682,1.4709862004425969,1727.5184342313617,1791.9626140072164,1374.4564302172203,0.5481188784093501,0.2570444204343056,0.730686541559776,0.994445418003609,3568.7851236359006,0.02864226760837904,85.61331594737564,53.702953174408115,0.048815221087855624,0.07277364150435146,0.05695436886898339,0.060262423692856504,0.008216894608870212,0.002582193759069021,0.04136274542368259,0.05378258365529652,0.08439690673039388,0.04975709463085556,98.49507896550979,108.16472304732285,60.773819236514136,0.023948944472000917,0.03149781801130683,0.028361661996511654,0.0005232051791495387,937.0794680717333
0.45,0.069675,1540.9832699523074,1702.8232673702387,0.9056159887081392,1.3578798484373216,1.3643978376257553,1.5022390896379931,0.3259688447547856,0.001140625,0.387984375,1.277243023807618,1.841118863952887,1.4428360972731247,1705.3072141585371,1800.1007174171764,1361.0332416487997,0.4741587233592655,0.3877925919922942,0.7396485338117458,0.9956813115660966,3388.543016701672,0.033790078055547595,133.8509349688545,64.12417613954291,0.07890824730494375,0.11272646099865964,0.08240284232379533,0.08550785596664069,0.012187966972980675,0.008289662590200822,0.045396040984973296,0.07802154179180876,0.11111328569210757,0.06170941988274421,135.6116478422937,156.4150415307303,82.82822592592272,0.02028050533052411,0.049015389823845464,0.04649668973947985,0.00028657636134962614,789.426040588749
0.375,0.07287499999999998,1504.1249028219336,1725.109527887954,0.872152244546629,1.3954714408718494,1.4857551651053686,1.6014932115341736,0.26788868875283106,0.00010937499999999999,0.38779687500000004,1.3540974372958292,1.9748728099478263,1.4596806008747123,1726.8532819155341,1793.7767617624172,1371.880583465056,0.5100031994391244,0.2862758105927826,0.7237744972632698,0.994806670838648,3380.9319800338835,0.02286305699157484,81.3120830425201,43.60797810582262,0.04664102251612967,0.06628720859490837,0.05635244067474645,0.05567363449734369,0.00945325747720672,0.0021847639138760505,0.037528761756609755,0.05580459800148348,0.07406747505498322,0.05513565375941098,82.13558458678911,89.7319888974769,51.69552594686372,0.030919601041436408,0.032560293800459224,0.02901437996538507,0.0005937193213924166,693.0701326074246
0.35,0.07491249999999999,1520.1939971246725,1726.5667279521906,0.8806328455618797,1.4153611411310454,1.4947076957762555,1.6083980955668375,0.2513002504023741,0.000328125,0.386625,1.3559256039748397,1.990220430784938,1.4687134518615659,1727.2908115418195,1790.8448768440867,1388.6260238926218,0.5018733684490126,0.2716447198961554,0.7346749315762001,0.9944010781640649,4316.879250645537,0.022414500747284093,82.24288469523115,42.75021736101861,0.045578696703964035,0.06552709318401113,0.04692123393119549,0.049535508611178225,0.008634732520042121,0.003876732223713033,0.03797377795927079,0.048514838204491616,0.06748095091474664,0.04915283868249193,90.55342187955088,99.6686606142521,54.48430735103343,0.019932894235503967,0.029756312446973552,0.026123639457314243,0.0005361077179808242,889.7944147613589
0.35,0.07510249999999999,1521.1739453334867,1726.1256695228774,0.8815212785365499,1.4313261693250008,1.501730925390521,1.6248623070298083,0.25244705022424246,0.00048437499999999994,0.391109375,1.370845978957657,2.008996283050798,1.4665206893333085,1720.400291137161,1785.7748238989982,1384.1306229300455,0.5429350553496373,0.2608470929028826,0.7424649262992022,0.9945829670088497,4456.900565169331,0.02490656527403968,81.33278281296646,46.820095644453204,0.04584624427729308,0.06754507278938698,0.05054275793014413,0.05030329502658922,0.008792982812963578,0.004105511491808908,0.04025746910027225,0.04992858310363843,0.06827481220794085,0.050524391529983795,90.1043209158024,99.66541166787013,54.196917303313526,0.022283510435696093,0.028663144037026633,0.034640887245776936,0.00039096155031902077,1104.8024857069563
0.45,0.069645,1521.3504890854458,1707.3291290984778,0.8916633877766266,1.3392641910512748,1.3657127610511781,1.5045482556050742,0.3249474831901859,0.0009531250000000001,0.38567187500000005,1.2716487184961878,1.8554691347483026,1.4609340422993182,1706.7441021098982,1801.4962277396671,1353.3656737550928,0.4900225890052884,0.3888549774474782,0.733983183344061,0.9963406804678945,2328.687863603058,0.03279281895476507,128.651321915515,60.843569196243585,0.07576493248733299,0.11204260330927715,0.0835387651527736,0.08797455849935733,0.012617494774926546,0.006957582840640491,0.048972626182739835,0.08235300439940035,0.11122926346236046,0.0634464938213597,130.4314452690055,150.37511040153598,83.8693170335609,0.021797519497571534,0.0619857133507828,0.040756940937542514,0.000288888288862543,575.0763089576559
0.425,0.0715925,1532.5275629427356,1707.7093911330944,0.8979723426725036,1.3694705604875486,1.3981830800802186,1.527698805514114,0.30836209775656204,0.0008437500000000001,0.38440625000000006,1.2962567519126456,1.8765562456890457,1.4487933951758531,1705.7778095716524,1793.0936372880667,1359.8044818561686,0.5032906303339746,0.3575870455791242,0.7438194636701511,0.9954046298368534,3173.3128617577454,0.03341072348438445,129.33892579097983,63.07531112303698,0.07498333199008833,0.10936229439970029,0.07221031710505352,0.08253517273057476,0.010976136078715051,0.006302203855596865,0.045067213259058964,0.07449818447145344,0.10579098801563963,0.05509436283789446,131.4978660171877,150.3354961332777,78.76539292928835,0.02083333017385095,0.04687001443612361,0.03874364092982843,0.0003441331210519483,672.6424884973836
0.45,0.0685425,1494.1028517621314,1712.99671785935,0.8727081707817754,1.3386738245894663,1.4009526536981787,1.536465530606432,0.32242027385468375,0.0006875000000000001,0.38831249999999995,1.3002989042236672,1.8922722100529221,1.4564279725602338,1716.448239324079,1805.3035912976595,1337.8357637239394,0.5292386941875458,0.3663505495293042,0.71483111478301,0.9958875004064021,2786.9256070488627,0.03131139079871731,117.6289557554866,57.08825468369778,0.06878554433638913,0.10183523774261992,0.07775463154468575,0.08410390145974425,0.012718783765064436,0.006336587705539947,0.04453891381421419,0.0752691816997999,0.11218333209245371,0.06133051650482847,124.75438735436657,142.65910891765995,74.88583076948532,0.01887539098080617,0.052353997142359325,0.03779605023020612,0.0003893059272667591,715.2544520796406
0.45,0.0690075,1520.4914684461144,1708.2581857694645,0.8905585856427751,1.3531600067570628,1.3862278114180384,1.5217315774038611,0.324233901596998,0.000484375,0.39084375,1.2924486427416142,1.8670681560599411,1.4461591295968776,1702.632050804355,1794.8288501677857,1343.0779559548764,0.5273213543891021,0.37676744657103356,0.7209714940206129,0.9959015554486448,3153.4992085612357,0.03178289545887849,123.74619264603747,59.696475936855315,0.07172084925488234,0.10424899611422571,0.0704429811419929,0.07670131727816304,0.011674536556668768,0.004199580289668838,0.04782527402888037,0.07298323899438565,0.09815384495135115,0.0606238728987571,125.68856656711463,145.76488668979263,80.9271632252068,0.01597825914845865,0.047157022210124425,0.0394093242811148,0.0003078100462603555,611.295497562277
0.35,0.07559249999999999,1531.213935266703,1723.894958742386,0.8885437023876634,1.4257868650025056,1.4904816068536217,1.6062029398447135,0.25158375827719426,0.00029687500000000005,0.3884531249999999,1.35511716938521,1.985107856146848,1.4656749028673115,1718.214376358696,1782.1585770133095,1391.8976105692936,0.5076736320444862,0.2721356922382155,0.7485104553207251,0.9945138905219396,4244.274704887621,0.025381320764491337,87.72126112550269,48.41919167271702,0.050265042113661826,0.071446884515044,0.05382609477994749,0.05682576355344336,0.008768460719261044,0.0030951306893853446,0.03559990549825062,0.052934823500069866,0.07796023432796925,0.04814405356539879,100.35570308105467,108.21523894318877,54.096312840724046,0.02702230464383949,0.030768028708206958,0.035343094312413864,0.0004202942341253137,1276.6424250134153
0.375,0.073085,1491.531760803092,1726.7269306253845,0.8640419501831957,1.3884957602190666,1.4948967898199783,1.6083601998838861,0.2675962696538313,0.0003125,0.3896875,1.3586500097629948,1.9855351348458052,1.4624276381563726,1725.3926981973073,1793.699943749666,1360.466807917672,0.5472756816441094,0.28420581578616577,0.7242036779163854,0.9948542597585284,3174.4420278242865,0.02522692559548228,85.02775766519281,47.911779840668295,0.047776218503785065,0.07115328580632554,0.055616240853322486,0.05792499889528158,0.00908689551351234,0.003762998305872593,0.03664520560387129,0.05639233620969807,0.07319851653850186,0.04740938906287886,94.52241995101721,103.66662899685117,56.833706993584734,0.01489970147059742,0.028749403705409057,0.030204474254212178,0.0005089873527956318,688.1039757004918
0.425,0.06878000000000001,1531.9311252421933,1714.5260651062156,0.8938154291725272,1.3708308984392388,1.4125961710985646,1.535689687438296,0.30798019210361527,0.00034375000000000003,0.3921875,1.3046419503083895,1.8838616934282484,1.4454474309821348,1719.206089962764,1805.3780283951567,1365.7070214352955,0.4729922389783783,0.3535516171525326,0.7238110083981862,0.995737811111176,4138.097912648569,0.026026939889276242,104.89021860998889,48.662105928173474,0.06055282563632641,0.08822298055582865,0.06856795591095474,0.07198207833370422,0.010316839889759254,0.002911285959417247,0.0399890121627179,0.06927486639306495,0.09248657751798676,0.05883482754124914,106.55632235272773,121.10758927315723,62.68298596238926,0.01969581236019529,0.04374616133711681,0.03472965494528716,0.0004300528355774984,966.1143607708315
0.35,0.074955,1504.634605724589,1731.5414552307807,0.869033727945538,1.4158477629780095,1.5163004751341647,1.6300252180836594,0.24862645982761655,0.000125,0.38375,1.373336891579403,2.018047990002223,1.4702830414685844,1725.7931078210095,1786.2791340058036,1382.6771319386905,0.5120804597465017,0.2606645248173452,0.7218710407154623,0.9941213135512362,3256.458030597113,0.02393267588465609,73.2140081076717,44.4441704686076,0.03780890884290629,0.059656454832933706,0.046638274513462495,0.048092818329282576,0.008229655247378027,0.0019223195624037126,0.03929803986842092,0.04748624589602347,0.06568602348621923,0.046367537623683154,77.04063291591082,84.46306118600955,52.9635625783012,0.027428605880470587,0.02677113994804686,0.02468329434159142,0.0007404413094984002,848.1758767494325
0.45,0.0706825,1511.4713085418794,1708.0303388983914,0.8856589139580902,1.3370036661599531,1.3777414567658186,1.5120546290416512,0.3262346157534715,0.000671875,0.388265625,1.2818341703268192,1.858481246735333,1.4511223551727874,1706.74800403433,1796.605819599024,1341.4450964804228,0.499027985668202,0.38849941772898416,0.7170751513166925,0.9956127825493748,2307.723543835337,0.03554724593762503,137.22653018782864,66.19240192778939,0.08088505421778355,0.12413385871087594,0.08245113367114193,0.09044276791735228,0.014585321979490046,0.004701827063427046,0.04494462467425192,0.08123973178379121,0.12028457385461294,0.06408937839093541,145.7145159615937,165.93665626162687,85.86288884923837,0.019334656491745546,0.05051775085035811,0.045446272272746065,0.0003356521743507976,702.0925378967597
0.4,0.070945,1522.0400438210577,1721.5595410689036,0.8845504837266965,1.3869493663283077,1.4451771435405132,1.5698063717430537,0.2901735935786817,0.0006406250000000001,0.392375,1.3278524048164098,1.9351114446891073,1.458444844958666,1720.9180522324016,1796.0474112586357,1367.99016533425,0.47734709068253267,0.3279214001202426,0.7186167205592802,0.9952519639559887,3265.554415111569,0.026701722322726655,96.64885765001291,49.93907397888725,0.057269872796826556,0.0851458571358558,0.06365298612193764,0.06887701139180251,0.009729877706725102,0.004643517616998454,0.03671660898013323,0.06364670967895295,0.09456360219991831,0.058842716020083084,101.85934188583356,112.41150023006709,60.65605148253177,0.028780274289482946,0.038217863825825024,0.03334475820239519,0.0005029385194471556,871.737637707124
0.45,0.06732500000000001,1518.2564796983006,1712.8315464885789,0.8869192727333064,1.3319434343882193,1.3719769539570523,1.5049406120023456,0.32402257976633975,0.000515625,0.387546875,1.276551514136705,1.8495929079719513,1.4505808803287394,1715.9898121543804,1805.9775402426087,1351.2190964176907,0.4727168844039722,0.39471290429045763,0.7149123279419765,0.9957550039502769,2556.297241366901,0.032458271287916715,131.2320921840541,59.530633054883516,0.07631651916398188,0.10751498499184826,0.0810370000736115,0.08890023709434877,0.011230477784792026,0.004721517193590955,0.04516136162677533,0.08216191719193174,0.11577570888699305,0.06693400238052515,137.81480963277625,155.24511075721736,82.54088234180847,0.022073263545152155,0.05364312501963662,0.04188699270906444,0.0003790082368720481,762.781732201454
0.425,0.0699075,1502.0985613218497,1716.275743332281,0.8758066418075287,1.3506161727649044,1.4218716847678223,1.5446793158882057,0.3040195478063336,0.000328125,0.38485937500000006,1.306653819652639,1.9036796938607892,1.4585917044946135,1722.9829357246751,1805.53608743839,1351.350184839065,0.5306766528363466,0.34517958681611866,0.7281937654524748,0.9954474400467451,3213.6308732165953,0.03102279716192592,109.42238209279057,58.559529570772526,0.06495754305062049,0.0946624804154043,0.07802707181237918,0.08071425176287668,0.01192972741853154,0.0037746261714738066,0.04351454217683296,0.07663213879352644,0.10101596619890275,0.06020722593174127,118.8895779120784,133.61383159650725,70.12012078883134,0.020735144545233876,0.044644983181309834,0.03704372643751966,0.0004750512662194111,673.927963540194
0.4,0.07048249999999999,1495.5025620978895,1722.7319832792339,0.8684908587430513,1.3737958480084047,1.4624726625608941,1.583462584028117,0.2861125627022899,0.0003125,0.38717187499999994,1.338296206025452,1.9531917724051295,1.4607460865660047,1725.711452990233,1800.0163538255792,1355.2359971118997,0.5456590150302693,0.30960349890406547,0.7211836020413439,0.9954697079470685,3779.573910390248,0.02606098029142417,94.8515187204119,48.733039274434525,0.0557969169083045,0.08317235477199639,0.05823300343233797,0.064486567516825,0.009744722548205305,0.003915613776919271,0.039811442170993694,0.062062889865180625,0.08408020287266325,0.05570225538644205,108.2813823476388,119.50803072637916,61.470595108668896,0.020786638559162237,0.03406542428697749,0.03236709131723389,0.0004249687282453704,918.8568951578783
