sigma_m,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.4,0.07183,1497.8661934245695,1720.304686734306,0.8711164947005635,1.3672503914493044,1.4563796397421733,1.5721877510472155,0.2862125536330703,0.0001875,0.37903125000000004,1.332996132345575,1.9330728841614717,1.45144358032904,1722.3865777566527,1800.9104987704254,1351.6062789539108,0.5257657095800912,0.3168476830350396,0.719880758751778,0.9935175759482183,2878.9557084841967,0.03128331983661579,117.19360640328448,58.91495317997137,0.06694525615690457,0.09402599544187658,0.06912752988205155,0.0747488219274514,0.009557729037945138,0.001967509529837149,0.04411852599461478,0.07074719885636345,0.09191585912894205,0.049749140833195635,122.13849687049742,138.34575645822113,76.82651410595834,0.027279030933930328,0.04387380931255181,0.035790242958848105,0.0006663416954075571,611.709692759757
0.3,0.071105,1523.201142021222,1719.4634568451513,0.8861820894565275,1.3944420297160034,1.4548590800034986,1.5749500508255119,0.28842022448922017,0.0008124999999999999,0.40509375000000003,1.3329192694704315,1.938863868157732,1.4557989119477963,1719.2263821593065,1794.9142685889599,1371.7171471475397,0.48980868121059645,0.31478018450335166,0.7520509519820215,0.9965586971169976,3980.877068855679,0.028403766915675095,96.24191904794935,52.98423964354224,0.05435156551223666,0.08334363706231525,0.05905762191837576,0.06324491311771775,0.012069887189839186,0.0065791455562253685,0.03792765265525273,0.06102757984672202,0.08347451857511873,0.055136777213619835,100.5462682858388,110.77263690502919,59.99924852853293,0.018692996150131317,0.031026033787337492,0.03663589785923946,0.00024403212815043494,806.8480780576907
0.4,0.0709325,1494.3396632241179,1722.6225414567118,0.8678313378617782,1.369560340187437,1.458454453221961,1.5807409877326564,0.28741297648825254,0.0,0.38146875,1.3341183523780757,1.9523586399508341,1.4646762997567475,1722.8156350587205,1800.2188431256386,1348.4594078054247,0.5346396558762861,0.3139814200153757,0.7126525356434744,0.9935020845851217,2516.9162477084046,0.028355827333195537,108.7655462936086,53.47200576861233,0.062107342768343836,0.08423274901649692,0.06630396163251874,0.06953542849653496,0.011974020069044182,0.0,0.043194588329297685,0.06596128658920009,0.08988097130922817,0.05505362747703068,110.75874307738418,123.42467625661904,64.86492475874141,0.027403789221145867,0.043896302071398274,0.03776639738767298,0.000689447698163816,467.65049371246414
0.35,0.07217749999999999,1511.7788435165303,1717.3894959453712,0.8806958215621503,1.3784186161095615,1.447234340241232,1.56718899508753,0.2881698313310727,0.00043749999999999995,0.38795312499999995,1.3264011814253414,1.9300065178301031,1.4565140993792745,1722.224678971233,1799.7703615689854,1365.591548296226,0.4999619657713973,0.3213048866969785,0.7264355649768504,0.9950894812198959,3230.2810964654423,0.030542691331151534,114.75656605399963,56.621339006254345,0.06605464445482538,0.09641841823440259,0.06730439348572925,0.06899899798052662,0.010745611780619906,0.004677489310516917,0.04156237958159248,0.06702522691645998,0.08768119473576164,0.05635745419470864,119.62021863154885,132.86842662069918,71.53726489499412,0.021484353036865373,0.040509204467441697,0.03999941511879542,0.0004377945270482959,716.9692694107582
0.325,0.07133250000000001,1510.863187031278,1721.8005603583179,0.8778002696870192,1.3909458340921765,1.4680031369143116,1.5860440918874659,0.2859272212766383,0.0005781250000000001,0.39598437500000006,1.3395575476459067,1.9574025517095845,1.4621300189401927,1717.374900795435,1791.7347937126892,1362.3390865603183,0.5264293562465054,0.3055757883305698,0.7392118081107482,0.9957319994190621,3544.2213771265883,0.028350078372907525,100.46374842091042,53.360721282875396,0.056678965074720596,0.08598523504341198,0.057545319891873815,0.06167824537407413,0.010771024701935505,0.005480589861901273,0.040299025727793654,0.056577810547032904,0.08591601428665127,0.05463719352997187,105.60727321943952,118.67457850494257,63.79388744666072,0.02235370709690741,0.03242092679668113,0.033828133621246585,0.0003262088029895444,637.1973329040064
0.3,0.0725125,1527.547159832367,1719.6101367517952,0.8886494211963019,1.391893921445415,1.4493939553863413,1.5677861059519451,0.28673375248696054,0.000765625,0.398515625,1.3239222902560273,1.935388530474736,1.4631260270208668,1716.5733813906718,1791.3817400109176,1378.2654430264704,0.477714335528414,0.3202161186926658,0.7428380126918814,0.9964809651014613,3592.62605105964,0.028287538665461846,98.25139652217995,53.42409815271798,0.05578059721596025,0.08635763827412454,0.059612925723413764,0.06711748402103156,0.010718507259484915,0.006695070918920501,0.04162992357799104,0.06375247599896378,0.08829308765666943,0.05664226647790865,110.45684350306463,123.89662841000508,65.68005257205373,0.02347623210084598,0.032722829376802105,0.0391583544220123,0.00026997802137041914,1024.178212260474
0.3,0.0705325,1517.7697839338805,1722.7236305319993,0.8813003649109845,1.3819073866290197,1.449462829362796,1.5694977214198493,0.28678776494031266,6.25e-05,0.4078125,1.3245833402186298,1.9391703266977454,1.465178915310455,1723.5846314086282,1795.6174380908162,1375.7520111582533,0.4423038989844037,0.3232216452888415,0.7267518891918958,0.9964289477047759,3338.6864949673145,0.023028546279563522,81.58178448462843,43.07698883681537,0.04732943799271507,0.06837704801898264,0.05762607930921843,0.059700296018361784,0.010012316075663014,0.0008816709987291179,0.036428708201774046,0.05817061408108888,0.0777380320396031,0.05313967934266185,88.36769035263745,98.06037441067755,55.050245346093966,0.022205633863402623,0.032613794212878626,0.029455520124145016,0.0002665905154265974,649.4800171417846
0.375,0.07169750000000001,1502.7732938307863,1721.2937456133304,0.8734470338793904,1.3835657402206316,1.4634579789483575,1.5858245499892527,0.28731263687024333,0.000328125,0.389921875,1.339049092775489,1.958041312891886,1.463540693691019,1722.7497885523335,1799.8536461022181,1358.44312453111,0.519629250342975,0.30730184757600787,0.7265586908561734,0.9946887586263504,3308.221557676197,0.03003291517235713,101.85341054011037,55.82376308380244,0.05820402313647317,0.08670662894373005,0.06722057288491998,0.06696464366883846,0.01155622460726803,0.0029629466303622482,0.04068617689380971,0.06465466804745598,0.0863078012577303,0.05415726609221373,113.633036096093,127.5821960945947,70.76211974796362,0.02173078026978247,0.03486104082962945,0.035283963046936255,0.0005180597593235848,576.0458083264917
0.4,0.07228,1513.887223284331,1719.4144082107555,0.8809501115020154,1.380199030868863,1.446745844081608,1.568502029878355,0.2884827908097767,0.00042187500000000005,0.37770312500000003,1.3286882184549116,1.9301772006380824,1.4538549996738925,1719.3253304887248,1798.2747248288279,1359.3117071332645,0.528739234652891,0.31933364072850784,0.7130973868119516,0.9935788046454377,3054.025820075147,0.030940937283799257,110.52600888016413,58.82679122105617,0.06389534633116771,0.09591507404083413,0.0621931299083188,0.06814048662999042,0.011455979692194886,0.004541233613719404,0.04052653632478817,0.06328341300445876,0.0904582897432401,0.05666734367609264,124.7266286885256,140.83108206612675,69.99447211235439,0.015495022038599144,0.03851911101710094,0.03579958469432944,0.000700304475400046,823.9855141428513
0.325,0.0709575,1513.9512253260798,1723.6623663422115,0.8786367546141639,1.3793780489158831,1.4512423541370387,1.571235590096253,0.28639678130841834,0.00059375,0.39660937500000004,1.3271339455465443,1.9395992861017302,1.4624240275424483,1721.118107397201,1794.6631247893615,1370.370768133174,0.4774101166025017,0.3201297592407039,0.7251917356884005,0.9958550409651111,2630.384736164452,0.028114688220750358,96.02793036723945,52.08631700630049,0.054095882966533976,0.08362738463656674,0.05947507714225768,0.062334977853215866,0.010229773775322077,0.005832877586363355,0.04155342652368604,0.05786151139801358,0.08411145359186245,0.05162662480073487,104.06770561305001,117.45830817285245,68.87392519820214,0.02007577267104513,0.03412179571534032,0.03678044716599263,0.00032603870720034056,514.0253609442643
0.375,0.06983,1507.4548406050972,1722.8354599326267,0.8753697042355449,1.390790358430693,1.4729303433698158,1.5909148229610273,0.2860597001648347,0.00020312499999999996,0.387421875,1.3461969874810216,1.959935684023106,1.4568599605423527,1723.2146492551014,1798.127990468007,1356.9802772285452,0.5372354590511051,0.30151931038401714,0.7234149224843379,0.9942250849220943,3159.4800500520378,0.02438065011438372,96.57785064665386,46.117854446414405,0.057292499121264544,0.07669884679459309,0.06078471265061072,0.06100283985874843,0.010178141225534358,0.002432235902287235,0.0377167401856838,0.056636327766037595,0.08587452135060104,0.05581546575697633,98.81113316386794,110.21881314523891,58.73543964439322,0.0161956753250357,0.03438748254900777,0.034886959037505966,0.0005492806316243192,952.431706042512
0.325,0.0716425,1500.3456895051877,1720.9181809126067,0.872198961376925,1.380611337160151,1.4677763507190582,1.5845137493181398,0.2863550495399309,0.00048437499999999994,0.393734375,1.3397139866470857,1.9533729537725222,1.4590403963318324,1720.878403897285,1793.8424495468998,1357.9427575564303,0.5322762718296581,0.30534173102916123,0.7282361187930485,0.99572290907961,3509.696785715861,0.026806523343208814,90.79027270240837,50.56540778088169,0.05260477950331092,0.08042999441685773,0.061376787910931964,0.06685569557533944,0.010005765764848969,0.004966661314140012,0.04000609999874238,0.06201075406043899,0.08875182270330732,0.05236526856290653,105.03147630790764,115.27624924415144,58.020328468727804,0.014230680392209332,0.029057436564789416,0.030713640193869945,0.00033582775743220845,653.9506372332875
0.3,0.0717725,1530.7859536187057,1720.6590121371953,0.8901198733894935,1.3995713643727508,1.4555203630610367,1.5740068410747696,0.2870538446076108,0.00071875,0.399609375,1.330782995994453,1.9413216897193728,1.459938089849228,1716.8987455622528,1789.6906180266308,1379.6978568187392,0.4784956883600501,0.3180698140355668,0.7386015125027854,0.9964032491372596,3707.635446096521,0.028783341427812005,100.44053722327627,53.05133444090482,0.059062601968533926,0.08908500605764637,0.062031566493099946,0.0659912998394348,0.010735150980456045,0.006794342200500354,0.03937430244917838,0.06141522552965327,0.0910436208166777,0.05959319730072322,110.2711067472289,120.18849335156148,63.478892789332946,0.018006673719745007,0.032554754961938874,0.04046823573519405,0.00031277244807372115,1051.2170155092856
0.375,0.07268,1489.8198835892138,1721.0607887837384,0.865977886137762,1.367598281109988,1.4595163731945429,1.5809224467391112,0.28724031995535954,0.00028125000000000003,0.38793750000000005,1.3356728931019666,1.9501055113502124,1.461368043597268,1725.8821548498845,1803.21050346854,1350.5924466135925,0.5279399033660002,0.31502019247932894,0.7165278592327232,0.99438442886123,2715.6539006720905,0.031232156505755393,106.78800727377647,57.77290133960705,0.05983048482021696,0.09177521915944599,0.06594265693387766,0.06885155592242426,0.010445808324697428,0.003205068008248811,0.043206490036220256,0.06600617956346987,0.09030564864493873,0.057974857659868116,118.68918880161151,134.13549044316827,73.26686149791664,0.018449128289724108,0.03996588524304334,0.03230733995368219,0.0004982020099803169,656.5383396453929
0.375,0.070545,1513.582922802425,1721.5597076521203,0.8795093292964651,1.3701942216813479,1.4386204676156598,1.5596158100095514,0.2879701759095123,0.000265625,0.38173437500000007,1.3183780378199674,1.9228835338820536,1.4597977807233793,1721.5789535004237,1799.5443691789658,1364.8884515473112,0.4872208908116311,0.3277009846125317,0.7173497250216943,0.9941749246415722,3533.931837463806,0.026914177955122444,94.86694799816536,49.85191242744531,0.0543282432127926,0.07968196539808164,0.06610808423589626,0.06622143116860091,0.011143049477985145,0.004466427499621481,0.038406488379040524,0.06379374316589552,0.08828393417275204,0.05677643013282175,104.84199334428209,118.32650169333934,63.30488932596307,0.028581619510193838,0.042444537333776004,0.031216591615989348,0.0006730812288482873,1041.8490857367824
0.4,0.07153000000000001,1509.4843919042503,1718.8460006418754,0.8785571651355332,1.374028348918339,1.4506401822320176,1.566161331414436,0.2866158609068497,0.00021875000000000003,0.378765625,1.3270367991279286,1.9266297262037526,1.4524836911393493,1717.6580960135595,1797.7894398581107,1356.2349056425949,0.5228511464592955,0.31892918678500415,0.7246119836519211,0.9933708190326995,3455.974163789777,0.029721021180302655,108.62281199320027,56.251277588293654,0.06158751846815824,0.08561419915471423,0.06055412776760367,0.06610485684684628,0.009644859409847759,0.00327021955493817,0.041237921408690995,0.05759529687622976,0.09380637946065179,0.05394903047926751,114.61983418677856,128.88357507455171,70.72231679910428,0.02258086499853509,0.04576233771463743,0.03523506553108179,0.0007394106161768816,836.9713539509158
