lambda_LM,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
5.0,0.07027,1499.8437035578547,1727.4906539703065,0.8685297960883571,1.3645686714809748,1.463252576474438,1.5725762063918598,0.2765947337659314,0.00018750000000000003,0.38550000000000006,1.3258443577411436,1.9451356125025097,1.4684058142288603,1721.866798104447,1792.8794927338424,1361.6398114881938,0.5333154548648468,0.3092142886381022,0.7339287472181177,0.9946584989054823,3085.1216246573317,0.028168281807735434,97.35241455484189,53.873723629742564,0.05453122188093795,0.08348160068428184,0.06350141586833373,0.06434702197504705,0.01057841796952515,0.0020643930706142183,0.03975147402927343,0.06241751645541038,0.08196874161836983,0.053763294764381755,105.71275305046719,119.42803020550157,68.31132769781816,0.019000150186189068,0.03654341311624175,0.03326412669604541,0.0005758117807992864,706.7738910293288
5.0,0.06847,1523.180012866438,1730.9608355448042,0.8802133728319907,1.3606268303087352,1.4446914222693987,1.5469088484206464,0.27851078474912916,0.00025,0.385453125,1.3062717875214946,1.9100646630520557,1.463377490785425,1725.2073096709396,1797.8589441662066,1377.3739076191973,0.4636832546254716,0.33170219347174607,0.7141281616254961,0.9944868335572176,3016.75410011202,0.025580248239608604,86.64812631546025,47.37168573466222,0.048600757171082705,0.07863906004033248,0.060938367521276474,0.06464468614937297,0.009694087511243968,0.003635759893062247,0.038560648127130524,0.06120952553241943,0.08514477001477185,0.054414365080137736,95.2477856466799,106.6292997397734,58.737045192992305,0.051386384796622275,0.03959485290219596,0.03428709673700822,0.00051226334474768,924.3617857101277
1.0,0.0725025,1583.0579330240707,1674.5297076194045,0.9456175529492534,1.4069139083003808,1.2815882369147757,1.4897166549068117,0.34453693905900723,0.0009062499999999999,0.400796875,1.268833907809966,1.8216657388828894,1.4372184857095005,1672.9948176031496,1776.3128731291652,1371.5861503561218,0.46959467342034655,0.39300471393957465,0.8006345680538783,0.9979777317195837,3538.557663017352,0.024240049375981045,100.00250245810578,44.370650729825655,0.05843458532809398,0.0824943332172948,0.05927169010258489,0.07006104086452265,0.01304029163752482,0.007575079929446289,0.041719039675960606,0.0660844276067426,0.0971043288197514,0.06811972152320668,94.74833279374872,109.81076618111507,59.519969041746144,0.01695778964807902,0.0479340781319508,0.042406601929313704,0.00013229870512162717,678.9373574780506
5.0,0.07083,1477.8645064794325,1730.7422882471888,0.8542661950437295,1.359889429717771,1.491391279147095,1.5938082886758491,0.27475970222724916,0.000390625,0.38214062499999996,1.3455934474414448,1.9690018300101304,1.4644765097340668,1739.649435040875,1808.831554177655,1351.5916865732997,0.5686880661687197,0.29799337940284965,0.7036165574289006,0.9945796666922035,3537.49218561894,0.026680350447473487,91.62180616940745,50.183453011282346,0.05317161375040346,0.0763591462652652,0.0635757307084313,0.06566520800751087,0.009982761929131743,0.004346306576781601,0.03932148831567003,0.061034522196730015,0.09110587075052574,0.060753018353849476,102.18338163548839,112.91536561626624,58.943775760350135,0.0206967914247199,0.0340251020006363,0.029153604174096803,0.0005756269947006292,1255.3584240746743
10.0,0.0678675,1472.2889377156496,1743.2841248079362,0.8449387717104497,1.3468350430847562,1.5113830889242847,1.595358869603831,0.25897375906138864,1.5625e-05,0.36512500000000003,1.34369201788303,1.9755720354552457,1.4710263415961347,1742.8707212532195,1804.9091504937824,1352.5406321485334,0.6060028287144317,0.2847573037209765,0.6935143017222848,0.993476087464866,3169.990010610757,0.02752507845129599,87.94617618677488,51.6779775609725,0.05080215531536239,0.07861910440057707,0.05990614518403318,0.06239518371607241,0.010644807684246454,0.00031210913055372156,0.03615483197305721,0.056652521190459604,0.08426246060900877,0.04895282588786154,105.84485380731645,116.49444196712265,60.05227931892456,0.02227356631609433,0.028389052408366443,0.027486198871696788,0.0007256706923898235,715.6502885561357
8.0,0.06984499999999999,1483.388266144768,1737.2735410099353,0.8543182413329059,1.3459563753100037,1.4890627765628108,1.5773264842036536,0.26589236544489986,0.00020312500000000002,0.373015625,1.328568263130195,1.9519846005294437,1.470780235197405,1737.667564712186,1805.6892679778218,1359.862355013852,0.5583381317561081,0.302073771986102,0.7064578152998945,0.993736967646672,3032.850372347999,0.03073200245672252,97.09486746159132,57.32181311612817,0.055806151541033557,0.08361835214477363,0.0688288127308258,0.07031159140916966,0.011058911329721232,0.0025112539665225015,0.038393874506350296,0.06849672310579547,0.08839144426394793,0.056787638323235676,111.96074711862366,126.48121150879209,69.11329665673182,0.028835029328641706,0.03618655628503341,0.029608186900950267,0.0007197109990047225,672.3994188444468
10.0,0.0700675,1486.3175126075425,1737.5107955233004,0.8560130228550631,1.3396240876514276,1.4802190547850267,1.5673172040062906,0.2632002442820033,0.000515625,0.365234375,1.3173410958969611,1.9454202313104125,1.4782054162603346,1734.2128433925245,1800.1350842579536,1357.5794898869738,0.5765472205804051,0.3076294131895551,0.7060621506517633,0.9930739223186417,3361.7684315272654,0.032639898035226746,106.58380800697519,61.5615257636484,0.062004328704545274,0.09015865497296573,0.07339751085879863,0.0757349326024008,0.009750773793531183,0.005305855219413267,0.039836626201391286,0.07188711549130322,0.09267685063495044,0.05189445158984014,128.19896940046903,142.00873970642144,75.63207791220887,0.02110274016173299,0.036136521500290945,0.02998201194166168,0.0007672334876478174,803.8912387884895
8.0,0.0706075,1474.2492859930214,1738.1817285726256,0.8487913637746783,1.3372057303487255,1.4863862046723855,1.577918770989806,0.26688001569781195,0.0007343749999999999,0.3674843749999999,1.3266623332340879,1.9575620578432271,1.476651454565618,1740.9183083366793,1808.7319602764903,1354.0341006441092,0.5643888771575967,0.30413188235847377,0.6939886657754275,0.9936544117760953,2579.2207330138085,0.03266853905135641,109.0878326280348,62.17846623683148,0.06401935981917,0.09304385903658954,0.07402386703318165,0.07721111942980527,0.011851927100875197,0.007587236790121619,0.04053427068061513,0.07035133796805389,0.09831112886671453,0.05069703910243723,120.6146009955278,133.79155224326595,74.99150124419847,0.02053799769121978,0.03851911984053629,0.0316496606151671,0.0007768436005079535,604.2083709857473
2.0,0.0741175,1534.258410764769,1700.6963269525302,0.9025886456483728,1.3913180471379212,1.3945156407867036,1.5436269971035739,0.3094808193288031,0.000765625,0.39764062499999997,1.3127765937096034,1.8905058672149995,1.4415429636535788,1706.8537536096146,1793.8248827661982,1366.5813745824034,0.46128169723758644,0.34715112453042596,0.7467171496128614,0.9967206059235434,2941.130921867747,0.030904104804216525,114.45609938538752,58.11121738123568,0.0663477876407533,0.09501658072433007,0.0667803478320883,0.07084144014590545,0.012333931213754189,0.005904492959549957,0.04311140807094307,0.06830979975715179,0.09342035539400843,0.060289036110554216,116.70297589745931,132.11684792658883,70.793098509739,0.015747994242530233,0.04418405720711201,0.03805619956346754,0.00023403694587756905,742.2773516560158
10.0,0.07137750000000001,1491.4080720808688,1737.7591197564377,0.8588792981817144,1.330003746625918,1.4683576140967236,1.5512651389668286,0.2644875253873546,0.000671875,0.36509375,1.3051744027072576,1.922515652826795,1.47387688755378,1738.6245007043826,1806.9900093065773,1364.988642708729,0.5439969943909077,0.32125172134331775,0.6905533907662086,0.9932791826902313,3113.1775325283324,0.03658831772232769,122.40811605206042,68.08284062138603,0.07018976731529425,0.10327362414994239,0.07912851845596244,0.08437367642596914,0.011039265538958306,0.006834950821650072,0.043101340883289235,0.0741441158394363,0.10948709263924179,0.05129555279591011,135.21511069409564,150.67264371074424,83.16084219660152,0.03435782239492712,0.04606990603450931,0.03648700363016209,0.0007676206185456468,910.753716738775
8.0,0.07019249999999999,1489.381654287364,1736.7088257900061,0.8580802253044224,1.354830085344107,1.4883460206209924,1.580913581401216,0.2662107054062688,0.000328125,0.37578125,1.3287728077262428,1.961944729286656,1.4776081870776556,1735.8718885827727,1803.639079941287,1361.6571237903067,0.5516127196431795,0.29951653760125074,0.7063350572275786,0.9936070372122958,3402.974304168142,0.030628915157902652,105.2943142517949,57.63856381227995,0.06095076328153505,0.0912952816880272,0.06755282259991219,0.07267653563368599,0.010013475971866435,0.0037225230334243737,0.039050935788243285,0.06742700397699636,0.09345689405861869,0.05095533272435039,121.07890753163487,134.48385547341337,71.73850531968901,0.027258553886247764,0.03805516778095988,0.03738060465709847,0.0007329821909176498,519.8040191444237
8.0,0.0690125,1480.7227554229646,1742.074949902168,0.8503164060326389,1.350524676644319,1.504434586459502,1.5898170662096396,0.26383715213434955,0.0003125,0.3722031250000001,1.337025174218771,1.9718167113521927,1.4758548450507374,1739.6974255544792,1803.759849525218,1360.1701363279658,0.5429565842893668,0.2944112044183107,0.6898700475749863,0.9935065879129151,3145.1353599848553,0.027532023967554563,89.21496493234498,52.08209696395767,0.05056743194045216,0.0769657815879136,0.06163654401397238,0.06504816024646794,0.010649412051700297,0.0033802043207474906,0.038801499925703586,0.06094280144301317,0.08552176992508902,0.052596727986449016,105.00813260263745,117.48493704485165,63.79505761470303,0.02672222438976536,0.03227819322116407,0.026658882021721904,0.0008196721775968143,905.6993635438115
10.0,0.070845,1492.7807737184212,1738.445379900104,0.8594935765314724,1.3415829168801816,1.4788799150826377,1.564281762525927,0.26278831076597375,0.00046875,0.36215625,1.3152047422039579,1.9400798063107663,1.4766185592836782,1733.2044143039705,1801.944725221777,1364.078297186037,0.546182751790925,0.3111649868908854,0.7019470989541691,0.9936879354001497,2687.188109699093,0.03594712749302786,124.60901224197362,67.81616339702697,0.07363001885042599,0.10356283788196925,0.08601035133825187,0.08726367605193075,0.012069194222751753,0.005482126497765262,0.04113239627638414,0.0806877088450547,0.10600374771638546,0.051835971440033116,137.14318010441295,152.95708045364506,83.03438167021928,0.054969107711817795,0.045269017704471476,0.037998005730114824,0.0008009631031006145,749.9855758056582
1.0,0.07447,1599.8231377803218,1659.5909017212457,0.9644715481318616,1.3655421998839596,1.2161351796768327,1.418984043370373,0.3477154386548766,0.000859375,0.403265625,1.199672285263783,1.7488545656803596,1.459394786132275,1660.7272257898503,1770.466149850585,1386.380980950371,0.39293933449857266,0.44270265780502116,0.8807970581004261,0.9979408761475779,3012.7836599448124,0.02988593481890769,136.62898766212783,57.12842661949288,0.0811926241104881,0.09723607596380385,0.06371028981389194,0.07087522166342108,0.01114136922424141,0.007067182490878172,0.046668082370174314,0.06629140947933797,0.09657393893479402,0.06911529354174557,118.9879653889959,138.6366946266628,76.97870542021484,0.01620305801829589,0.06206243235728117,0.05323282564515084,8.692412730862727e-05,779.8381565708698
10.0,0.0702175,1492.9918328340405,1738.3838544146304,0.8594383461016887,1.337612366033838,1.4737164288004447,1.5588173315263192,0.2638574056288788,0.0008281249999999999,0.36404687499999994,1.310861326401813,1.9332711692500715,1.4759745021875017,1736.2418326082459,1803.690921868916,1363.3716544491624,0.5548064859696363,0.31510110615401316,0.6989453634123557,0.9935435362021718,2822.6917541808566,0.03203123778048546,108.1191366247906,59.79890633897493,0.06350292954527005,0.09061873727176989,0.07389670712867714,0.07484682256797652,0.010346005154680015,0.0070709124400161385,0.03820240285616044,0.0691474331456201,0.09472735857742352,0.05145684332478897,125.14128689903698,138.55658054005667,73.80158656982692,0.03462442544123949,0.03728871393099472,0.03369024502469442,0.0006815188063253397,637.0507980741062
8.0,0.0687075,1494.7216732470015,1737.4461717605811,0.86091374192046,1.3570164893264263,1.4889013954538814,1.5788488421420883,0.26667796539871597,0.00053125,0.370765625,1.3328189136903474,1.9503780823003183,1.4648643132235373,1736.1602410136477,1803.0952982507827,1357.4298104482598,0.5573799327223078,0.303578335384568,0.7023686505814024,0.9934212427093411,3277.1761952400684,0.02774611583177002,105.33976485920276,53.66687980691845,0.0635350211068343,0.08695856897639968,0.0706560157326385,0.07151109180232378,0.01165217372566507,0.0052020691496269065,0.035940757325206366,0.06934484717128388,0.08730822542913565,0.05441356373884868,116.56777663375544,127.25796411127102,63.958598779954876,0.029546577496544747,0.03521111717830436,0.0447819203201709,0.0006669835658218695,1157.3123152176743
5.0,0.0692075,1494.4490553750738,1731.8793978513474,0.8631909623461133,1.3649247841574819,1.480989705998553,1.5828098004928248,0.27471811017748016,0.000265625,0.38489062500000004,1.3346467568168632,1.957292822004842,1.4677334759752125,1728.3155842246983,1796.2095283387298,1359.365329637631,0.5116889488614604,0.3053262005418347,0.7178366169553496,0.994488559152023,3042.3206954262773,0.02499888885030691,88.38456826445447,46.58728994080537,0.05057793795425125,0.07433352818714241,0.06185463030025066,0.06093919659483375,0.010259298451590746,0.004700788456139565,0.03771200164880372,0.058306125732314563,0.08535043507321285,0.05985916414191011,99.36844263436622,109.92109844659139,57.42612899408956,0.022189914916341064,0.03256800024173247,0.029169516179488333,0.0007545855919855555,510.21424935383624
1.0,0.07289249999999999,1626.4319789831006,1669.4108541010678,0.9746156009881217,1.3879624427896085,1.221319998797999,1.4265694930437258,0.3502355367519662,0.00109375,0.40934375,1.2123202829792654,1.7491955377713049,1.4452591055934239,1669.1648306021693,1777.7069679883748,1402.5904029421001,0.3346649300799838,0.4528468840027424,0.8076189940152873,0.9978104535028361,3481.9315535234123,0.024293228351744425,109.73911659021879,42.04164719616442,0.0665021330795443,0.08569917125928503,0.061959787767554314,0.07257821245921887,0.014857000487545836,0.00962048392428884,0.04282047142941679,0.07086953685313951,0.10325285917999624,0.0859088511078498,92.45558311601384,107.49371950668751,61.11642288155099,0.07596420566626912,0.059635256636711716,0.05107849547946144,0.00018428225121283587,1069.725164032368
8.0,0.0676775,1487.7337976232454,1742.2570504906412,0.854293379558081,1.3467301826614169,1.4869752914146988,1.5782461797919478,0.2646141839290915,0.00021874999999999998,0.370140625,1.3286786379926547,1.9555017243642914,1.4724705457593223,1737.3682739334024,1802.1446643769941,1357.0668992536291,0.5627585921636681,0.3064502704619128,0.69050240577849,0.9935824499971321,3121.055933779191,0.025478687049178946,85.74508633032494,48.237798425559724,0.05015280339130685,0.07237917237564985,0.06091969288631183,0.06620877532650392,0.009350550138001476,0.003117334348044817,0.036948017617449716,0.058386574648531704,0.08953008201407425,0.04906563469801324,96.53707179738237,106.03644379439842,57.74793101026364,0.036459387713730716,0.03418417589132418,0.027279034815889013,0.0007610340450270201,619.5473570772881
